Chemical,Dose,time_end,se,sd,mean,median,n
OBS,0.1,49,2.495551597899306,8.644844320942589,11.166666666666666,9.350000000000001,12
OBS,0.1,50,1.7793427455272934,6.163824078664743,10.6,9.1,12
OBS,1,1,5.057086154137615,17.518260314438887,21.45,14.9,12
OBS,1,2,6.233402203476287,21.593138640865444,23.681818181818183,14.6,12
OBS,1,3,5.311267325795286,18.39876972171583,20.954545454545453,11.7,12
OBS,1,4,3.7081304563730604,12.845340703063417,20.155555555555555,20.1,12
OBS,1,5,3.4561124060080806,11.972324567750222,17.99,14.75,12
OBS,1,6,3.2718623646683755,11.334063701956152,16.41,13.149999999999999,12
OBS,1,7,5.060128273882802,17.528798526361633,20.990000000000002,12.55,12
OBS,1,8,3.648642568489355,12.639268614564338,16.1,12.6,12
OBS,1,9,3.0078046626882022,10.41934099003707,16.060000000000002,12.4,12
OBS,1,10,1.2983465268192864,4.497604300563184,10.22,9.350000000000001,12
OBS,1,11,2.13855480796417,7.408171164329291,11.69,9.75,12
OBS,1,12,2.1672328320113987,7.5075147537502565,12.255555555555556,10.3,12
OBS,1,13,2.4949578783648465,8.64278761614433,14.055555555555555,11.3,12
OBS,1,14,3.66521120102896,12.696664041305409,17.955555555555556,12.9,12
OBS,1,15,4.980659353197386,17.253510109862027,21.88888888888889,13.9,12
OBS,1,16,5.489484897915691,19.016133501144058,22.7,12.8,12
OBS,1,17,5.978037737015817,20.708530180150937,21.49,10.25,12
OBS,1,18,6.015536212668488,20.83842871022456,20.93,10.600000000000001,12
OBS,1,19,5.238832920638945,18.147849581822207,22.9,11.7,12
OBS,1,20,6.242103159340757,21.623279636128796,26.32,14.15,12
OBS,1,21,3.219728526710643,11.15346678968344,17.6375,12.45,12
OBS,1,22,0.8101201410020265,2.806338488900745,11.1875,11,12
OBS,1,23,0.7881563780053272,2.7302537820293766,11.25,11.55,12
OBS,1,24,0.6576360080223854,2.2781179575630905,10.1875,9.85,12
OBS,1,25,0.7035623639735146,2.4372115213907883,10.266666666666666,9.5,12
OBS,1,26,1.3181943573071324,4.566359202213111,10.781818181818181,9.4,12
OBS,1,27,1.4686419205882322,5.087524849168709,7.709090909090909,7.2,12
OBS,1,28,1.0707474025184465,3.7091778064687055,8.4,7.4,12
OBS,1,29,4.745187354604982,16.437811179218368,16.118181818181817,9,12
OBS,1,30,4.746794771849801,16.443379435892346,13.745454545454546,6.8,12
OBS,1,31,0.8772476799989226,3.0388751051601157,10.385714285714286,10.2,12
OBS,1,32,0.6159463296037903,2.1337006752186616,9.0875,8.55,12
OBS,1,33,0.6124480325648802,2.1215822187959414,8.988888888888889,9.1,12
OBS,1,34,0.5165546473546664,1.789397788208213,8.822222222222223,8.4,12
OBS,1,35,0.5430157193199581,1.8810616303414562,9.7125,9.8,12
OBS,1,36,0.9135511795054274,3.1646341164357517,9.10909090909091,10.1,12
OBS,1,37,1.9811115643251973,6.862771769746999,11.618181818181817,9.7,12
OBS,1,38,3.389124764104542,11.740272569237906,13.4,9.4,12
OBS,1,39,3.9630127046187598,13.728278710881286,22.418181818181818,18.6,12
OBS,1,40,3.5305872452463625,12.23031297864268,16.55,13.350000000000001,12
OBS,1,41,1.2699609938600187,4.399273929992439,11.011111111111111,9.1,12
OBS,1,42,0.7962617271320016,2.7583315350303446,8.9375,9.100000000000001,12
OBS,1,43,0.6029633610882298,2.088726353014626,9.55,8.85,12
OBS,1,44,0.8762821294368444,3.035530339898523,9.222222222222221,9.6,12
OBS,1,45,0.8459106423345287,2.9303204223732564,9.73,8.3,12
OBS,1,46,1.7874732462503058,6.191988959351209,9.354545454545455,7.1,12
OBS,1,47,3.7365719178104544,12.943864815565572,15.318181818181818,9.9,12
OBS,1,48,4.962979615781902,17.192265702925837,19.2,13,12
OBS,1,49,5.203955048628702,18.027029089058956,20.16,11.45,12
OBS,1,50,4.761224554592995,16.49336566959913,20.4,14.65,12
PFOS,0,1,2.059708472065644,7.135039444795514,9.416666666666666,8.45,12
PFOS,0,2,5.622578042000292,19.477181676531284,15.633333333333333,6.300000000000001,12
PFOS,0,3,5.147496204147912,17.831449914704244,14.466666666666667,8.149999999999999,12
PFOS,0,4,5.250879555951661,18.189580350665963,16.258333333333333,7.65,12
PFOS,0,5,4.897279702533693,16.964674527328306,16.472727272727273,10.3,12
PFOS,0,6,5.955275050400773,20.629677920682887,19.38888888888889,10.5,12
PFOS,0,7,5.687261245642798,19.701250866741574,18.075,8.45,12
PFOS,0,8,5.572236069551865,19.302791968463467,23.3,18.6,12
PFOS,0,9,5.307280987613289,18.38496064118109,21.43,13.2,12
PFOS,0,10,5.027631980697606,17.416228064652806,20.85,14.85,12
PFOS,0,11,4.644410129881454,16.08870863228449,17.936363636363637,8.4,12
PFOS,0,12,3.844362153904126,13.31726114651374,14.777777777777779,11.4,12
PFOS,0,13,4.8128733621403335,16.672282387243804,16.375,10.95,12
PFOS,0,14,5.370837258486135,18.605126021763848,18.425,12.9,12
PFOS,0,15,3.778258606188583,13.088271740105991,17.642857142857142,18,12
PFOS,0,16,4.441049050243272,15.38424518785371,15.05,8.9,12
PFOS,0,17,5.500709550190372,19.055016837218137,14.883333333333333,9.25,12
PFOS,0,18,6.8588142804229175,23.759629626742925,17.3,9.9,12
PFOS,0,19,5.521320957800554,19.12641684761083,12.4625,7.5,12
PFOS,0,20,5.929697253975917,20.54107383477588,13.82857142857143,7.8,12
PFOS,0,21,0.3377828033251874,1.17011395456454,8.975,8.85,12
PFOS,0,22,0.774435278122065,2.6827224977623016,9.32,8.6,12
PFOS,0,23,1.103709474080296,3.823361771804395,8.785714285714286,8.5,12
PFOS,0,24,0.7707191035052502,2.6698492912700593,8.385714285714286,8.3,12
PFOS,0,25,0.6101001739241043,2.1134489978863145,8.1,7.9,12
PFOS,0,26,2.0047339806900397,6.944602220429907,8.933333333333334,5.7,12
PFOS,0,27,2.5713547167524515,8.90743402739425,9.771428571428572,6.5,12
PFOS,0,28,4.241915662156485,14.694426896554415,15.027272727272727,7.3,12
PFOS,0,29,6.497020328438888,22.506338613327973,19.355555555555554,7,12
PFOS,0,30,5.607986174070994,19.426633963269527,19.3625,9.05,12
PFOS,0,31,2.1341209483584156,7.392811824107703,10.716666666666667,7.45,12
PFOS,0,32,0.9768429874970811,3.383883370724628,9.633333333333333,9.8,12
PFOS,0,33,1.0899541274750972,3.775711853412546,9.700000000000001,9.7,12
PFOS,0,34,0.25538641745837276,0.8846845012017939,8.066666666666666,8,12
PFOS,0,35,0.8108147969299987,2.808744847622799,9.371428571428572,9,12
PFOS,0,36,1.8521813511575367,6.416144410072851,11.60909090909091,10.8,12
PFOS,0,37,5.224940191045253,18.099723754798028,15.733333333333333,9.6,12
PFOS,0,38,5.652214004100355,19.57984366070827,15.355555555555556,4.7,12
PFOS,0,39,6.910921308576255,23.94013366712893,18.533333333333335,6.1,12
PFOS,0,40,6.179932087495834,21.40791272573595,17.454545454545453,9.1,12
PFOS,0,41,5.757499939692189,19.944564840243235,19.516666666666666,10.4,12
PFOS,0,42,3.9275734663190365,13.605513588247963,15,9.4,12
PFOS,0,43,0.767897562612792,2.6600751869073176,9.9,9.4,12
PFOS,0,44,0.41633319989322654,1.4422205101855956,9.45,8.75,12
PFOS,0,45,0.7844723229004485,2.7174918407903097,8.185714285714287,8.3,12
PFOS,0,46,2.3428194617390026,8.115764681386244,11.718181818181819,8.2,12
PFOS,0,47,4.169368820773279,14.44311726614571,14.418181818181818,8.7,12
PFOS,0,48,5.249523787925911,18.184883832458212,14.200000000000001,5.8,12
PFOS,0,49,4.8755009239317415,16.88923062519756,16.68888888888889,7.2,12
PFOS,0,50,4.248489927805722,14.717200820808284,15.06,9.25,12
PFOS,0.1,1,4.158564091490031,14.405688585984484,12.475,8.6,12
PFOS,0.1,2,4.219515596450245,14.61683079276224,11.891666666666666,7.7,12
PFOS,0.1,3,4.153776272650265,14.389103095008663,10.358333333333334,5.9,12
PFOS,0.1,4,4.1749311976427235,14.462385904843158,12.833333333333332,7.949999999999999,12
PFOS,0.1,5,4.394949465930275,15.224551543377878,12.816666666666666,6.65,12
PFOS,0.1,6,4.482085553522033,15.52639980514127,14,6.9,12
PFOS,0.1,7,4.317695413860117,14.956935656825708,13.758333333333333,9.45,12
PFOS,0.1,8,4.280865342522243,14.829352547218539,14.833333333333334,13.15,12
PFOS,0.1,9,4.22056652810755,14.620471326813709,14.5,10.55,12
PFOS,0.1,10,4.244833460939441,14.7045344480311,14.183333333333334,8.4,12
